"Factor","GroupingCategory","Filename","GroupValue","<-100","-100 to -10","-10 to -1","-1 to 0","0 to 1",">1","b","S_d","p_b","S_b","alpha","eps_an","criteria","pretty_names","Variable","source","pi4","pi0","pi04","GroupingVariable","SD","FactorMean","NumGenes","MutationRate","dnds","Ne"
"norm.exp5","norm.exp","norm.exp5_-6.94406341767956_PolyDFE.output","-6.94406341767956","0.550415326319001","0.20965394066201","0.111958476325573","0.124322915253416","0.000147125063291842","0.00350221637670811","0.27921820974","-700.36378638","0.00364934144","24.3009200308","0.396092126411141","0.0050996829","0.00433","Expression level","-7.42540856065444","PolyDFE.input","0.0114892826201411","0.0025114241134614","0.218588418136638","norm.exp","0.109290663782614","-6.94406341767956","582","1.10985455933909e-08","0.211910074827801","258801.536729796"
"norm.exp6","norm.exp","norm.exp6_-6.59296247563717_PolyDFE.output","-6.59296247563717","0.541648739366087","0.21211445190931","0.114853296649586","0.131268654015017","9.66954267844766e-05","1.81626332155238e-05","0.27333084551","-670.96351128","0.00011485806","0.54220209934","2.49199610885606e-06","0.00582262036","9e-05","Expression level","-7.08773068136708","PolyDFE.input","0.0120965419637636","0.00246403133658822","0.203697167667377","norm.exp","0.0935966429983481","-6.59296247563717","617","1.08839939099259e-08","0.215364235047453","277851.633873387"
"norm.exp7","norm.exp","norm.exp7_-6.30606775438977_PolyDFE.output","-6.30606775438977","0.556213562460381","0.219120348005805","0.11078858432154","0.109180600712274","0.000349328137247085","0.00434757636275296","0.30466766761","-615.63028958","0.0046969045","12.9390975145","0.322991887372606","0.00720388057","0.00022","Expression level","-6.8032808872704","PolyDFE.input","0.011563759514017","0.00251881242426253","0.217819509408627","norm.exp","0.0820918046979869","-6.30606775438977","629","1.03976008093656e-08","0.214434820503477","278039.129555759"
"norm.exp8","norm.exp","norm.exp8_-6.05566931821631_PolyDFE.output","-6.05566931821631","0.605298599910365","0.209030614038241","0.0967822712117341","0.08073362941966","0.000898551581915874","0.00725633383808411","0.34265538288","-722.64337757","0.00815488542","8.56586330158","0.390007027376247","0.00257038183","0.00827","Expression level","-6.5528668141853","PolyDFE.input","0.0108339934961039","0.00222960981715006","0.205797596052819","norm.exp","0.06023854741739","-6.05566931821631","567","1.02277982648353e-08","0.185760358802618","264817.344250738"
"norm.exp9","norm.exp","norm.exp9_-5.84117769242447_PolyDFE.output","-5.84117769242447","0.605282216804468","0.202146684557059","0.0988077557159504","0.0918620301225225","0.000241503898966378","0.00165980890103368","0.31750812307","-824.96183137","0.0019013128","7.36148704753","0.106016235552015","0.00705763344","3e-04","Expression level","-6.33943150137282","PolyDFE.input","0.0103950432790529","0.00203991775886673","0.196239467610239","norm.exp","0.062180137909316","-5.84117769242447","574","1.00639671981135e-08","0.181712859480426","258224.293522176"
"ProteinLength1","ProteinLength","ProteinLength1_161.651483781919_PolyDFE.output","161.651483781919","0.569115938488705","0.241513791132888","0.0699599575509048","0.0261520737575028","0.0932582390687001","1.29984911723113e-12","0.56749858387","-359.83258615","0.09325823907","0.04000587955","0","0.00891742807","0.00045","Length","149.705172413793","PolyDFE.input","0.0141771044989431","0.00251842124064012","0.177640028034488","ProteinLength","38.6032318904346","161.691034482759","1450","1.2294670846395e-08","0.215270360789472","288277.430849239"
"ProteinLength10","ProteinLength","ProteinLength10_622.724890829694_PolyDFE.output","622.724890829694","0.603668409144271","0.197499021721818","0.0992489734418748","0.0977358592820359","0.000343812518326048","0.00150392389167397","0.30468994259","-893.4671104","0.00184773641","4.85711090182","0.0574859236547794","0.0001846465","0.00326","Length","509.635","PolyDFE.input","0.0123913031727228","0.00201927900015038","0.162959373360782","ProteinLength","16.6291337135298","622.724890829694","458","1.01154117595166e-08","0.190938143156102","306248.11592729"
"ProteinLength11","ProteinLength","ProteinLength11_690.749403341289_PolyDFE.output","690.749403341289","0.612722240624978","0.186853329363051","0.0970913348908974","0.102899741091074","0.000358521088566377","7.48329414336224e-05","0.28882754035","-1093.6979995","0.00043335403","0.56937983423","1.30579015541446e-05","0.00908306878","0.00076","Length","540.553133514986","PolyDFE.input","0.0127219575717428","0.00218921462584337","0.172081585203988","ProteinLength","21.7845268419669","690.838095238095","420","9.81435786435787e-09","0.18281035742736","324064.950238473"
"ProteinLength12","ProteinLength","ProteinLength12_771.997474747475_PolyDFE.output","771.997474747475","0.609773540636541","0.17143691122716","0.0964289731267092","0.12225467125959","0.00010376188893868","2.14186106128889e-06","0.25268107142","-1529.2493538","0.00010590375","0.25635401912","0","1.316474e-05","9e-05","Length","576.026086956522","PolyDFE.input","0.0126246207112095","0.00203252434424205","0.160996864043397","ProteinLength","25.0877808643737","772.108860759494","395","9.96486382815497e-09","0.197740039462862","316728.380059234"
"ProteinLength13","ProteinLength","ProteinLength13_877.647668393782_PolyDFE.output","877.647668393782","0.574597933005046","0.196651243854623","0.106318453686243","0.122124356874088","0.000178581301672032","0.000129431278327985","0.27222862515","-897.9200292","0.00030801258","1.15341510227","0.000199094873266953","0.0070978385","0.00027","Length","615.702005730659","PolyDFE.input","0.0120026530813847","0.00199150470692807","0.16592204185396","ProteinLength","39.1470117252521","877.647668393782","386","9.5392002930863e-09","0.199271928639471","314561.302640951"
"ProteinLength14","ProteinLength","ProteinLength14_1048.56268221574_PolyDFE.output","1048.56268221574","0.581170971833292","0.208383150119764","0.102057583663006","0.0948461100939374","0.00251607543730203","0.0110261088526979","0.3176516219","-716.72317811","0.01354218429","4.86514822862","0.280485377588338","0.00685836853","0.00134","Length","663.103448275862","PolyDFE.input","0.0118540024631424","0.00210584054871374","0.17764806066655","ProteinLength","61.71194170912","1048.56268221574","343","9.17725358541685e-09","0.197343467227578","322918.026422932"
"ProteinLength15","ProteinLength","ProteinLength15_1640.74237288136_PolyDFE.output","1640.74237288136","0.557517373884764","0.165902699063192","0.103738934342769","0.171026911229275","0.000675415137486701","0.00113866634251325","0.20598173144","-1647.6886141","0.00181408148","2.14720570028","0.00703593610051524","0.01234944447","9e-05","Length","719.446601941748","PolyDFE.input","0.0113341746876408","0.00195659816620781","0.172628199240775","ProteinLength","573.683498570218","1640.74237288136","295","8.57794898133881e-09","0.232301192458892","330328.809144767"
"ProteinLength2","ProteinLength","ProteinLength2_252.937125748503_PolyDFE.output","252.937125748503","0.584809177622011","0.219529710710095","0.0970586998798809","0.0737768653880124","0.0126208771640369","0.0122046692359631","0.36530546373","-589.51639427","0.0248255464","1.40834236703","0.0359737975924294","0.0025208044","9e-05","Length","227.607055961071","PolyDFE.input","0.0133592997940126","0.00241171778455955","0.180527259792495","ProteinLength","19.2429768965241","252.971028971029","1001","1.10151464696919e-08","0.195473786220449","303202.954013608"
"ProteinLength3","ProteinLength","ProteinLength3_309.880633373934_PolyDFE.output","309.880633373934","0.591944222706368","0.206473682766702","0.102050604782426","0.0967790206545045","0.00039696373186493","0.00235550535813511","0.31308054643","-765.89943217","0.00275246909","6.42083160752","0.118927827545426","3.362174e-05","0.00039","Length","277.354744525547","PolyDFE.input","0.0129651678859265","0.00222297585336439","0.171457544778684","ProteinLength","13.7659756543771","309.936816524909","823","1.11932692661732e-08","0.18934107487677","289575.091459384"
"ProteinLength4","ProteinLength","ProteinLength4_354.729766803841_PolyDFE.output","354.729766803841","0.602761789344395","0.215748841060704","0.0784607787950052","0.0426025332498962","0.06042605755","0","0.45461303729","-535.39330306","0.06042605755","0.00239045822","0","0.00028766243","9e-05","Length","316.279338842975","PolyDFE.input","0.013316692889479","0.00227615431896249","0.17092489387968","ProteinLength","12.3976137705665","354.78954607978","727","1.09461325774943e-08","0.18170136496423","304141.503750342"
"ProteinLength5","ProteinLength","ProteinLength5_396.686427457098_PolyDFE.output","396.686427457098","0.604652384436635","0.202870743806449","0.0990710167404303","0.0919131320664851","0.000967376189930591","0.000525346760069434","0.31798686","-816.28655144","0.00149272295","0.95758045519","0.000509636596750833","0.01792239801","0.0012","Length","349.786856127886","PolyDFE.input","0.0130109589397716","0.00213030496110441","0.16373158742301","ProteinLength","11.8326859217696","396.686427457098","641","1.04367071652563e-08","0.190542300057699","311663.409103903"
"ProteinLength6","ProteinLength","ProteinLength6_441.818327974277_PolyDFE.output","441.818327974277","0.598002474629023","0.191906355608067","0.100264034834291","0.107246746908619","0.000136941918060574","0.00244344610193947","0.28691019407","-985.12257849","0.00258038802","18.338393648","0.285208208586999","0.00230026644","1e-04","Length","381.658585858586","PolyDFE.input","0.0132135110585839","0.00219528873776805","0.166139698073808","ProteinLength","13.3870767453524","441.855537720706","623","1.04259286281759e-08","0.182836445601167","316842.545393862"
"ProteinLength7","ProteinLength","ProteinLength7_484.658627087199_PolyDFE.output","484.658627087199","0.616357145530116","0.201081899948326","0.0913853544803951","0.073838075621163","0.00472224836286605","0.012615276057134","0.35024134529","-788.36149087","0.01733752442","3.14500291586","0.20546198699334","6.74273e-05","0.00023","Length","412.831196581197","PolyDFE.input","0.0131010361496849","0.00215922650597389","0.164813414855422","ProteinLength","11.3190627615759","484.657355679702","537","1.07102872298403e-08","0.185246128763003","305804.967423834"
"ProteinLength8","ProteinLength","ProteinLength8_524.949514563107_PolyDFE.output","524.949514563107","0.615856497463022","0.193127521468107","0.0956177465425014","0.0915407701463694","0.000354411165526813","0.0035030532144732","0.31089616472","-956.48023492","0.00385746438","10.3761202433","0.265339339458518","0.00998818423","0.00488","Length","447.738758029979","PolyDFE.input","0.0119545803770431","0.00219260683556018","0.183411442845016","ProteinLength","11.9547509657078","524.949709864604","517","1.03631674579451e-08","0.18197448722246","288391.083748192"
"ProteinLength9","ProteinLength","ProteinLength9_569.525974025974_PolyDFE.output","569.525974025974","0.594609694804063","0.214128809687473","0.0990335446117164","0.0822070852667475","0.0027822074740429","0.00723865815595715","0.34386191187","-666.40284359","0.01002086563","3.07471277944","0.129637423762825","0.00334526264","0.00037","Length","479.866336633663","PolyDFE.input","0.0127390913909966","0.00213246378268527","0.16739528096897","ProteinLength","14.8861155098042","569.579175704989","461","1.01784219636714e-08","0.183424113545286","312894.558617846"
